Group,Task,Date,Start,Finish,Minutes,Duration
Life,Family,2019/06/15,12:00 AM,2:09 AM,129,02:09:00
Life,Family,2019/06/15,10:55 AM,11:59 PM,785,13:05:00
Life,Family,2019/06/16,12:00 AM,1:10 AM,70,01:10:00
Life,Family,2019/06/16,10:40 AM,11:59 PM,800,13:20:00
Life,Family,2019/06/17,12:00 AM,12:45 AM,45,00:45:00
Life,Family,2019/06/17,9:21 AM,11:59 PM,879,14:39:00
Life,Family,2019/06/18,12:00 AM,12:34 AM,34,00:34:00
Life,Family,2019/06/18,9:05 AM,11:59 PM,895,14:55:00
Life,Family,2019/06/19,12:00 AM,1:08 AM,68,01:08:00
Life,Family,2019/06/19,9:17 AM,11:59 PM,883,14:43:00
Life,Family,2019/06/19,9:17 AM,11:59 PM,883,14:43:00
Life,Family,2019/06/20,12:00 AM,1:00 AM,60,01:00:00
Life,Family,2019/06/20,12:00 AM,1:11 AM,71,01:11:00
Life,Family,2019/06/20,10:54 AM,11:59 PM,786,13:06:00
Life,Family,2019/06/21,12:00 AM,1:15 AM,75,01:15:00
Life,Family,2019/06/21,10:24 AM,11:59 PM,816,13:36:00
Life,Family,2019/06/22,12:00 AM,2:21 AM,141,02:21:00
Life,Family,2019/06/22,9:55 AM,11:59 PM,845,14:05:00
Life,Family,2019/06/23,12:00 AM,1:40 AM,100,01:40:00
Life,Family,2019/06/23,9:33 AM,11:59 PM,867,14:27:00
Life,Family,2019/06/24,12:00 AM,1:50 AM,110,01:50:00
Life,Family,2019/06/24,10:34 AM,1:29 PM,175,02:55:00
Life,Family,2019/06/24,3:38 PM,11:59 PM,502,08:22:00
Life,Family,2019/06/25,12:00 AM,12:57 AM,57,00:57:00
Life,Family,2019/06/25,7:10 AM,11:23 AM,253,04:13:00
Life,Family,2019/06/25,12:06 PM,2:53 PM,167,02:47:00
Life,Family,2019/06/25,4:52 PM,5:36 PM,44,00:44:00
Life,Family,2019/06/25,7:24 PM,11:55 PM,271,04:31:00
Life,Family,2019/06/26,10:25 AM,1:02 PM,157,02:37:00
Life,Family,2019/06/26,10:09 PM,11:59 PM,111,01:51:00
Life,Family,2019/06/27,12:00 AM,2:32 AM,152,02:32:00
Life,Family,2019/06/27,11:09 AM,11:27 AM,18,00:18:00
Life,Family,2019/06/27,11:40 AM,3:21 PM,221,03:41:00
Life,Family,2019/06/27,4:21 PM,5:41 PM,80,01:20:00
Life,Family,2019/06/27,7:24 PM,11:59 PM,276,04:36:00
Life,Family,2019/06/28,12:00 AM,12:58 AM,58,00:58:00
Life,Family,2019/06/28,10:25 AM,11:03 AM,38,00:38:00
Life,Family,2019/06/28,8:19 PM,8:46 PM,27,00:27:00
Life,Family,2019/06/28,8:48 PM,11:24 PM,156,02:36:00
Life,Family,2019/06/29,6:58 AM,7:17 AM,19,00:19:00
Life,Family,2019/06/29,5:21 PM,9:55 PM,274,04:34:00
Life,Family,2019/06/29,10:19 PM,10:21 PM,2,00:02:00
Life,Family,2019/06/30,7:58 AM,8:02 AM,4,00:04:00
Life,Family,2019/06/30,4:54 PM,11:24 PM,390,06:30:00
Projects,Automation,2019/06/01,12:00 AM,1:15 AM,75,01:15:00
Projects,Automation,2019/06/02,7:30 PM,8:43 PM,73,01:13:00
Projects,Automation,2019/06/02,11:48 PM,11:59 PM,12,00:12:00
Projects,Automation,2019/06/03,12:00 AM,1:08 AM,68,01:08:00
Projects,Automation,2019/06/04,4:36 PM,4:56 PM,20,00:20:00
Projects,Automation,2019/06/07,10:15 PM,10:44 PM,29,00:29:00
Projects,Automation,2019/06/10,10:30 PM,11:37 PM,67,01:07:00
Projects,Automation,2019/06/11,8:22 PM,8:38 PM,16,00:16:00
Projects,Automation,2019/06/14,1:38 AM,2:47 AM,69,01:09:00
Projects,Automation,2019/06/30,3:52 PM,4:54 PM,62,01:02:00
Life,Sleeping,2019/06/01,2:08 AM,10:15 AM,487,08:07:00
Life,Sleeping,2019/06/02,2:18 AM,10:19 AM,481,08:01:00
Life,Sleeping,2019/06/03,2:09 AM,10:50 AM,521,08:41:00
Life,Sleeping,2019/06/04,2:34 AM,11:15 AM,521,08:41:00
Life,Sleeping,2019/06/05,1:21 AM,10:14 AM,533,08:53:00
Life,Sleeping,2019/06/06,2:24 AM,2:25 AM,1,00:01:00
Life,Sleeping,2019/06/06,2:49 AM,9:48 AM,419,06:59:00
Life,Sleeping,2019/06/07,1:36 AM,9:33 AM,477,07:57:00
Life,Sleeping,2019/06/08,2:20 AM,10:35 AM,495,08:15:00
Life,Sleeping,2019/06/09,1:20 AM,7:51 AM,391,06:31:00
Life,Sleeping,2019/06/10,12:30 AM,8:57 AM,507,08:27:00
Life,Sleeping,2019/06/11,2:17 AM,10:09 AM,472,07:52:00
Life,Sleeping,2019/06/12,1:37 AM,10:54 AM,557,09:17:00
Life,Sleeping,2019/06/13,2:02 AM,10:01 AM,479,07:59:00
Life,Sleeping,2019/06/14,2:47 AM,10:54 AM,487,08:07:00
Life,Sleeping,2019/06/15,2:15 AM,10:55 AM,520,08:40:00
Life,Sleeping,2019/06/16,1:51 AM,10:40 AM,529,08:49:00
Life,Sleeping,2019/06/17,12:45 AM,9:21 AM,516,08:36:00
Life,Sleeping,2019/06/18,12:34 AM,9:05 AM,511,08:31:00
Life,Sleeping,2019/06/19,1:08 AM,9:17 AM,489,08:09:00
Life,Sleeping,2019/06/20,1:00 AM,10:54 AM,594,09:54:00
Life,Sleeping,2019/06/21,2:02 AM,10:24 AM,502,08:22:00
Life,Sleeping,2019/06/22,2:21 AM,9:55 AM,454,07:34:00
Life,Sleeping,2019/06/23,1:40 AM,9:33 AM,473,07:53:00
Life,Sleeping,2019/06/24,1:50 AM,10:34 AM,524,08:44:00
Life,Sleeping,2019/06/25,1:24 AM,7:10 AM,346,05:46:00
Life,Sleeping,2019/06/26,12:41 AM,10:25 AM,584,09:44:00
Life,Sleeping,2019/06/27,2:56 AM,11:09 AM,493,08:13:00
Life,Sleeping,2019/06/28,2:20 AM,9:55 AM,455,07:35:00
Life,Sleeping,2019/06/29,1:47 AM,6:58 AM,311,05:11:00
Life,Sleeping,2019/06/30,12:54 AM,7:58 AM,424,07:04:00
Life,Sleeping,2019/06/30,11:45 PM,11:59 PM,15,00:15:00
Projects,Blog,2019/06/14,11:00 PM,11:59 PM,60,01:00:00
Projects,Blog,2019/06/15,12:00 AM,2:09 AM,129,02:09:00
Projects,Blog,2019/06/26,8:53 PM,10:41 PM,108,01:48:00
Projects,Blog,2019/06/27,12:04 AM,2:02 AM,118,01:58:00
Projects,Blog,2019/06/28,5:29 PM,9:05 PM,216,03:36:00
Projects,Blog,2019/06/28,11:24 PM,11:59 PM,36,00:36:00
Projects,Blog,2019/06/29,12:00 AM,1:23 AM,83,01:23:00
Projects,Blog,2019/06/29,10:45 AM,12:45 PM,120,02:00:00
Projects,Blog,2019/06/29,1:57 PM,5:48 PM,231,03:51:00
Life,Accounting,2019/06/03,3:26 PM,4:03 PM,37,00:37:00
Life,Accounting,2019/06/05,12:56 AM,1:15 AM,19,00:19:00
Life,Accounting,2019/06/10,9:19 PM,9:46 PM,27,00:27:00
Life,Chores,2019/06/04,5:23 PM,5:50 PM,27,00:27:00
Life,Chores,2019/06/09,9:26 AM,10:20 AM,54,00:54:00
Life,Chores,2019/06/13,11:20 AM,1:38 PM,138,02:18:00
Life,Chores,2019/06/25,10:58 AM,11:23 AM,25,00:25:00
Life,Chores,2019/06/25,4:52 PM,5:24 PM,32,00:32:00
Life,Chores,2019/06/29,12:45 PM,1:58 PM,73,01:13:00
Media,Social,2019/06/03,10:50 AM,11:18 AM,28,00:28:00
Media,Social,2019/06/03,11:46 PM,11:54 PM,8,00:08:00
Media,Social,2019/06/05,10:15 AM,10:22 AM,7,00:07:00
Media,Social,2019/06/07,11:23 PM,11:35 PM,12,00:12:00
Media,Social,2019/06/12,10:54 AM,11:07 AM,13,00:13:00
Media,Social,2019/06/25,7:10 AM,7:38 AM,28,00:28:00
Media,Social,2019/06/25,9:10 PM,11:35 PM,145,02:25:00
Media,Social,2019/06/30,10:52 PM,11:24 PM,32,00:32:00
Media,Music,2019/06/02,1:38 PM,3:06 PM,88,01:28:00
Media,Music,2019/06/02,5:12 PM,5:39 PM,27,00:27:00
Media,Music,2019/06/02,8:27 PM,8:54 PM,27,00:27:00
Media,Music,2019/06/02,11:48 PM,11:59 PM,12,00:12:00
Media,Music,2019/06/03,12:00 AM,1:08 AM,68,01:08:00
Media,Music,2019/06/05,4:36 PM,4:50 PM,14,00:14:00
Media,Music,2019/06/06,10:51 AM,12:39 PM,108,01:48:00
Media,Music,2019/06/08,5:30 PM,5:35 PM,5,00:05:00
Media,Music,2019/06/09,8:40 AM,8:53 AM,13,00:13:00
Media,Music,2019/06/09,4:52 PM,5:39 PM,47,00:47:00
Media,Music,2019/06/09,8:02 PM,9:08 PM,66,01:06:00
Media,Music,2019/06/10,10:00 PM,11:59 PM,120,02:00:00
Media,Music,2019/06/11,12:00 AM,12:13 AM,13,00:13:00
Media,Music,2019/06/13,11:02 AM,11:56 AM,54,00:54:00
Media,Music,2019/06/13,1:38 PM,3:37 PM,119,01:59:00
Media,Music,2019/06/15,12:06 PM,3:00 PM,174,02:54:00
Media,Music,2019/06/26,8:57 PM,10:09 PM,72,01:12:00
Media,Music,2019/06/27,3:21 PM,4:21 PM,60,01:00:00
Media,Music,2019/06/28,12:13 PM,1:33 PM,80,01:20:00
Media,Music,2019/06/28,6:50 PM,8:19 PM,89,01:29:00
Media,Music,2019/06/30,7:40 PM,10:15 PM,155,02:35:00
Media,Podcasts,2019/06/01,12:00 AM,1:15 AM,75,01:15:00
Media,Podcasts,2019/06/01,1:41 AM,2:09 AM,28,00:28:00
Media,Podcasts,2019/06/01,11:06 AM,2:31 PM,205,03:25:00
Media,Podcasts,2019/06/01,5:19 PM,6:09 PM,50,00:50:00
Media,Podcasts,2019/06/02,1:58 AM,2:18 AM,20,00:20:00
Media,Podcasts,2019/06/02,5:39 PM,8:27 PM,168,02:48:00
Media,Podcasts,2019/06/03,3:19 PM,3:26 PM,7,00:07:00
Media,Podcasts,2019/06/03,4:03 PM,6:27 PM,144,02:24:00
Media,Podcasts,2019/06/04,1:56 AM,2:34 AM,38,00:38:00
Media,Podcasts,2019/06/05,12:56 AM,1:21 AM,25,00:25:00
Media,Podcasts,2019/06/05,1:50 PM,4:36 PM,166,02:46:00
Media,Podcasts,2019/06/05,4:50 PM,7:56 PM,186,03:06:00
Media,Podcasts,2019/06/05,8:23 PM,10:01 PM,98,01:38:00
Media,Podcasts,2019/06/06,2:25 AM,2:49 AM,24,00:24:00
Media,Podcasts,2019/06/07,12:58 AM,1:36 AM,38,00:38:00
Media,Podcasts,2019/06/07,10:03 AM,1:33 PM,210,03:30:00
Media,Podcasts,2019/06/07,2:45 PM,4:17 PM,92,01:32:00
Media,Podcasts,2019/06/07,4:57 PM,7:02 PM,125,02:05:00
Media,Podcasts,2019/06/08,1:53 AM,2:20 AM,27,00:27:00
Media,Podcasts,2019/06/08,10:48 AM,11:09 AM,21,00:21:00
Media,Podcasts,2019/06/08,11:52 AM,12:37 PM,45,00:45:00
Media,Podcasts,2019/06/09,12:52 AM,1:20 AM,28,00:28:00
Media,Podcasts,2019/06/09,8:26 AM,8:40 AM,14,00:14:00
Media,Podcasts,2019/06/09,8:53 AM,10:56 AM,123,02:03:00
Media,Podcasts,2019/06/09,5:39 PM,6:29 PM,50,00:50:00
Media,Podcasts,2019/06/10,12:09 AM,12:30 AM,21,00:21:00
Media,Podcasts,2019/06/10,9:27 AM,2:57 PM,330,05:30:00
Media,Podcasts,2019/06/11,12:50 AM,2:17 AM,87,01:27:00
Media,Podcasts,2019/06/11,1:37 PM,1:45 PM,8,00:08:00
Media,Podcasts,2019/06/12,12:45 AM,1:37 AM,52,00:52:00
Media,Podcasts,2019/06/12,1:03 PM,9:59 PM,536,08:56:00
Media,Podcasts,2019/06/13,11:56 AM,12:36 PM,40,00:40:00
Media,Podcasts,2019/06/13,3:37 PM,5:10 PM,93,01:33:00
Media,Podcasts,2019/06/13,7:13 PM,8:51 PM,98,01:38:00
Media,Podcasts,2019/06/14,1:37 AM,2:47 AM,70,01:10:00
Media,Podcasts,2019/06/14,2:41 PM,10:01 PM,440,07:20:00
Media,Podcasts,2019/06/15,11:32 AM,12:06 PM,34,00:34:00
Media,Podcasts,2019/06/16,1:10 AM,1:51 AM,41,00:41:00
Media,Podcasts,2019/06/21,1:15 AM,2:02 AM,47,00:47:00
Media,Podcasts,2019/06/24,1:31 PM,3:38 PM,127,02:07:00
Media,Podcasts,2019/06/24,4:41 PM,4:51 PM,10,00:10:00
Media,Podcasts,2019/06/25,12:57 AM,1:24 AM,27,00:27:00
Media,Podcasts,2019/06/25,10:58 AM,12:06 PM,68,01:08:00
Media,Podcasts,2019/06/25,2:53 PM,4:52 PM,119,01:59:00
Media,Podcasts,2019/06/25,11:55 PM,11:59 PM,5,00:05:00
Media,Podcasts,2019/06/26,12:00 AM,12:41 AM,41,00:41:00
Media,Podcasts,2019/06/26,1:17 PM,6:41 PM,324,05:24:00
Media,Podcasts,2019/06/26,6:42 PM,8:57 PM,135,02:15:00
Media,Podcasts,2019/06/27,2:32 AM,2:56 AM,24,00:24:00
Media,Podcasts,2019/06/27,11:27 AM,11:40 AM,13,00:13:00
Media,Podcasts,2019/06/28,11:17 AM,12:13 PM,56,00:56:00
Media,Podcasts,2019/06/28,1:33 PM,6:50 PM,317,05:17:00
Media,Podcasts,2019/06/28,8:47 PM,8:48 PM,1,00:01:00
Media,Podcasts,2019/06/28,11:24 PM,11:59 PM,36,00:36:00
Media,Podcasts,2019/06/29,12:00 AM,1:47 AM,107,01:47:00
Media,Podcasts,2019/06/29,7:17 AM,10:37 AM,200,03:20:00
Media,Podcasts,2019/06/29,12:47 PM,5:20 PM,273,04:33:00
Media,Podcasts,2019/06/29,11:07 PM,11:59 PM,53,00:53:00
Media,Podcasts,2019/06/30,12:00 AM,12:54 AM,54,00:54:00
Media,Podcasts,2019/06/30,8:38 AM,11:33 AM,175,02:55:00
Media,Podcasts,2019/06/30,11:24 PM,11:45 PM,21,00:21:00
Life,Exercise,2019/06/04,3:30 PM,3:51 PM,21,00:21:00
Life,Misc,2019/06/01,10:15 AM,10:19 AM,4,00:04:00
Life,Misc,2019/06/05,7:56 PM,8:12 PM,16,00:16:00
Life,Misc,2019/06/08,10:35 AM,10:48 AM,13,00:13:00
Life,Misc,2019/06/08,11:36 AM,11:52 AM,16,00:16:00
Life,Misc,2019/06/10,8:57 AM,9:27 AM,30,00:30:00
Life,Misc,2019/06/12,12:27 AM,12:45 AM,18,00:18:00
Life,Misc,2019/06/29,10:37 AM,10:43 AM,6,00:06:00
Media,Reading,2019/06/01,1:15 AM,1:41 AM,26,00:26:00
Media,Reading,2019/06/02,12:19 PM,1:37 PM,78,01:18:00
Media,Reading,2019/06/03,1:39 AM,2:09 AM,30,00:30:00
Media,Reading,2019/06/03,11:54 PM,11:58 PM,4,00:04:00
Media,Reading,2019/06/04,4:03 PM,4:36 PM,33,00:33:00
Media,Reading,2019/06/06,1:58 AM,2:24 AM,26,00:26:00
Media,Reading,2019/06/06,9:56 AM,10:03 AM,7,00:07:00
Media,Reading,2019/06/06,4:31 PM,5:07 PM,36,00:36:00
Media,Reading,2019/06/07,9:40 PM,10:15 PM,35,00:35:00
Media,Reading,2019/06/07,11:35 PM,11:37 PM,2,00:02:00
Media,Reading,2019/06/08,11:09 AM,11:35 AM,26,00:26:00
Media,Reading,2019/06/08,11:06 PM,11:59 PM,54,00:54:00
Media,Reading,2019/06/09,12:00 AM,12:03 AM,3,00:03:00
Media,Reading,2019/06/11,12:14 AM,12:50 AM,36,00:36:00
Media,Reading,2019/06/12,11:07 AM,11:38 AM,31,00:31:00
Media,Reading,2019/06/15,2:09 AM,2:15 AM,6,00:06:00
Media,Reading,2019/06/16,11:00 AM,11:13 AM,13,00:13:00
Media,Reading,2019/06/24,4:51 PM,5:47 PM,56,00:56:00
Media,Reading,2019/06/25,12:06 PM,12:42 PM,36,00:36:00
Media,Reading,2019/06/25,11:35 PM,11:49 PM,14,00:14:00
Media,Reading,2019/06/28,12:58 AM,2:20 AM,82,01:22:00
Media,Reading,2019/06/28,9:55 AM,10:25 AM,30,00:30:00
Media,Reading,2019/06/29,10:21 PM,11:07 PM,46,00:46:00
Media,Reading,2019/06/30,8:02 AM,8:38 AM,36,00:36:00
Media,Reading,2019/06/30,10:46 PM,10:52 PM,6,00:06:00
Media,Watching,2019/06/01,10:19 AM,11:06 AM,47,00:47:00
Media,Watching,2019/06/01,2:31 PM,5:19 PM,168,02:48:00
Media,Watching,2019/06/01,6:51 PM,11:31 PM,280,04:40:00
Media,Watching,2019/06/02,12:04 AM,12:31 AM,27,00:27:00
Media,Watching,2019/06/02,1:10 AM,1:58 AM,48,00:48:00
Media,Watching,2019/06/03,11:44 AM,3:19 PM,215,03:35:00
Media,Watching,2019/06/04,12:30 AM,12:52 AM,22,00:22:00
Media,Watching,2019/06/04,7:30 PM,11:59 PM,270,04:30:00
Media,Watching,2019/06/05,12:00 AM,12:39 AM,39,00:39:00
Media,Watching,2019/06/05,8:12 PM,8:23 PM,11,00:11:00
Media,Watching,2019/06/06,10:03 AM,10:32 AM,29,00:29:00
Media,Watching,2019/06/06,7:31 PM,9:37 PM,126,02:06:00
Media,Watching,2019/06/06,11:40 PM,11:59 PM,20,00:20:00
Media,Watching,2019/06/07,12:00 AM,12:57 AM,57,00:57:00
Media,Watching,2019/06/07,8:31 PM,9:40 PM,69,01:09:00
Media,Watching,2019/06/07,10:44 PM,11:23 PM,39,00:39:00
Media,Watching,2019/06/07,11:37 PM,11:59 PM,23,00:23:00
Media,Watching,2019/06/08,12:00 AM,1:53 AM,113,01:53:00
Media,Watching,2019/06/08,9:30 PM,11:06 PM,96,01:36:00
Media,Watching,2019/06/09,12:22 AM,12:52 AM,30,00:30:00
Media,Watching,2019/06/09,11:09 AM,12:00 PM,51,00:51:00
Media,Watching,2019/06/09,12:31 PM,4:52 PM,261,04:21:00
Media,Watching,2019/06/09,7:02 PM,8:02 PM,60,01:00:00
Media,Watching,2019/06/09,10:44 PM,11:59 PM,76,01:16:00
Media,Watching,2019/06/10,12:00 AM,12:09 AM,9,00:09:00
Media,Watching,2019/06/10,4:58 PM,5:43 PM,45,00:45:00
Media,Watching,2019/06/11,7:00 PM,8:22 PM,82,01:22:00
Media,Watching,2019/06/11,9:38 PM,11:59 PM,142,02:22:00
Media,Watching,2019/06/12,12:00 AM,12:26 AM,26,00:26:00
Media,Watching,2019/06/12,11:38 AM,1:03 PM,85,01:25:00
Media,Watching,2019/06/13,12:36 AM,2:02 AM,86,01:26:00
Media,Watching,2019/06/13,12:36 PM,1:38 PM,62,01:02:00
Media,Watching,2019/06/13,5:59 PM,7:13 PM,74,01:14:00
Media,Watching,2019/06/13,9:30 PM,10:30 PM,60,01:00:00
Media,Watching,2019/06/14,12:00 PM,1:00 PM,60,01:00:00
Media,Watching,2019/06/15,6:55 PM,7:40 PM,45,00:45:00
Media,Watching,2019/06/16,12:28 PM,2:49 PM,141,02:21:00
Media,Watching,2019/06/17,7:50 PM,11:40 PM,230,03:50:00
Media,Watching,2019/06/24,12:08 PM,12:26 PM,18,00:18:00
Media,Watching,2019/06/24,5:47 PM,7:24 PM,97,01:37:00
Media,Watching,2019/06/24,9:32 PM,10:25 PM,53,00:53:00
Media,Watching,2019/06/26,11:42 AM,1:17 PM,95,01:35:00
Media,Watching,2019/06/26,11:29 PM,11:59 PM,31,00:31:00
Media,Watching,2019/06/27,12:00 AM,12:04 AM,4,00:04:00
Media,Watching,2019/06/27,8:00 PM,11:59 PM,240,04:00:00
Media,Watching,2019/06/28,12:00 AM,12:57 AM,57,00:57:00
Media,Watching,2019/06/29,10:44 AM,12:45 PM,121,02:01:00
Media,Watching,2019/06/29,5:48 PM,9:14 PM,206,03:26:00
Media,Watching,2019/06/29,9:15 PM,9:36 PM,21,00:21:00
Media,Watching,2019/06/29,9:55 PM,10:19 PM,24,00:24:00
Media,Watching,2019/06/30,11:33 AM,4:54 PM,321,05:21:00
Media,Watching,2019/06/30,6:01 PM,7:40 PM,99,01:39:00
Media,Watching,2019/06/30,10:15 PM,10:46 PM,31,00:31:00
Work,Client,2019/06/01,1:46 PM,6:16 PM,270,04:30:00
Work,Client,2019/06/02,1:37 PM,5:12 PM,215,03:35:00
Work,Client,2019/06/03,4:20 PM,11:46 PM,446,07:26:00
Work,Client,2019/06/05,10:39 AM,4:50 PM,371,06:11:00
Work,Client,2019/06/05,5:18 PM,7:56 PM,158,02:38:00
Work,Client,2019/06/05,8:24 PM,10:03 PM,99,01:39:00
Work,Client,2019/06/05,10:51 PM,11:59 PM,69,01:09:00
Work,Client,2019/06/06,12:00 AM,12:30 AM,30,00:30:00
Work,Client,2019/06/06,10:51 AM,12:17 PM,86,01:26:00
Work,Client,2019/06/06,6:01 PM,6:53 PM,52,00:52:00
Work,Client,2019/06/07,11:12 AM,2:52 PM,220,03:40:00
Work,Client,2019/06/07,3:00 PM,7:02 PM,242,04:02:00
Work,Client,2019/06/07,7:02 PM,7:43 PM,41,00:41:00
Work,Client,2019/06/09,10:57 AM,4:52 PM,355,05:55:00
Work,Client,2019/06/09,4:52 PM,5:39 PM,47,00:47:00
Work,Client,2019/06/10,9:51 AM,4:42 PM,411,06:51:00
Work,Client,2019/06/10,6:47 PM,9:19 PM,152,02:32:00
Work,Client,2019/06/12,1:07 PM,9:49 PM,522,08:42:00
Work,Client,2019/06/13,1:38 PM,5:59 PM,261,04:21:00
Work,Client,2019/06/13,7:13 PM,8:51 PM,98,01:38:00
Work,Client,2019/06/14,1:00 PM,9:43 PM,523,08:43:00
Work,Client,2019/06/24,12:38 PM,3:38 PM,180,03:00:00
Work,Client,2019/06/25,12:42 PM,2:30 PM,108,01:48:00
Work,Client,2019/06/25,2:53 PM,4:52 PM,119,01:59:00
Work,Client,2019/06/25,5:02 PM,5:24 PM,22,00:22:00
Work,Client,2019/06/25,5:36 PM,7:24 PM,108,01:48:00
Work,Client,2019/06/26,1:38 PM,4:19 PM,161,02:41:00
Work,Client,2019/06/26,4:50 PM,8:53 PM,243,04:03:00
Work,Client,2019/06/27,1:10 PM,2:15 PM,65,01:05:00
Work,Client,2019/06/27,3:03 PM,4:21 PM,78,01:18:00
Work,Client,2019/06/27,5:41 PM,7:24 PM,103,01:43:00
Work,Client,2019/06/28,11:03 AM,4:59 PM,356,05:56:00
Work,Client,2019/06/30,11:22 AM,3:52 PM,270,04:30:00
