Group,Task,Date,Start,Finish,Minutes,Duration
Life,Family,2019/07/18,12:05 AM,1:25 AM,80,01:20:00
Life,Family,2019/07/18,10:31 AM,11:59 PM,809,13:29:00
Life,Family,2019/07/19,12:00 AM,1:25 AM,85,01:25:00
Life,Family,2019/07/19,10:46 AM,2:00 PM,194,03:14:00
Life,Family,2019/07/19,10:31 PM,11:58 PM,87,01:27:00
Life,Family,2019/07/20,1:48 PM,11:59 PM,612,10:12:00
Life,Family,2019/07/21,12:00 AM,12:05 AM,5,00:05:00
Life,Family,2019/07/21,5:10 PM,5:14 PM,4,00:04:00
Life,Family,2019/07/21,5:14 PM,11:59 PM,406,06:46:00
Life,Family,2019/07/22,12:00 AM,1:22 AM,82,01:22:00
Life,Family,2019/07/22,11:31 AM,5:22 PM,351,05:51:00
Life,Family,2019/07/22,10:58 PM,11:59 PM,62,01:02:00
Life,Family,2019/07/23,12:00 AM,1:41 AM,101,01:41:00
Life,Family,2019/07/23,10:06 AM,11:59 PM,834,13:54:00
Life,Family,2019/07/24,12:00 AM,12:55 AM,55,00:55:00
Life,Family,2019/07/24,10:37 AM,11:59 PM,803,13:23:00
Life,Family,2019/07/25,12:00 AM,12:55 AM,55,00:55:00
Life,Family,2019/07/25,9:57 AM,11:59 PM,843,14:03:00
Life,Family,2019/07/26,12:00 AM,12:13 AM,13,00:13:00
Life,Family,2019/07/26,10:05 AM,11:06 AM,61,01:01:00
Life,Family,2019/07/26,8:20 PM,11:01 PM,161,02:41:00
Life,Family,2019/07/27,4:42 PM,11:33 PM,411,06:51:00
Life,Family,2019/07/28,9:11 AM,9:50 AM,39,00:39:00
Life,Family,2019/07/28,7:52 PM,11:59 PM,248,04:08:00
Life,Family,2019/07/29,12:00 AM,12:41 AM,41,00:41:00
Life,Family,2019/07/29,9:40 AM,12:33 PM,173,02:53:00
Life,Family,2019/07/29,10:07 PM,11:59 PM,113,01:53:00
Life,Family,2019/07/30,12:00 AM,12:31 AM,31,00:31:00
Life,Family,2019/07/30,9:08 AM,11:00 PM,832,13:52:00
Life,Family,2019/07/31,5:28 PM,10:46 PM,318,05:18:00
Life,Sleeping,2019/07/01,12:00 AM,10:59 AM,659,10:59:00
Life,Sleeping,2019/07/02,2:05 AM,10:46 AM,521,08:41:00
Life,Sleeping,2019/07/03,2:52 AM,10:18 AM,446,07:26:00
Life,Sleeping,2019/07/04,3:00 AM,10:45 AM,465,07:45:00
Life,Sleeping,2019/07/05,1:26 AM,11:25 AM,599,09:59:00
Life,Sleeping,2019/07/06,1:52 AM,9:20 AM,448,07:28:00
Life,Sleeping,2019/07/07,2:29 AM,11:07 AM,518,08:38:00
Life,Sleeping,2019/07/08,2:00 AM,10:03 AM,483,08:03:00
Life,Sleeping,2019/07/09,2:21 AM,10:57 AM,516,08:36:00
Life,Sleeping,2019/07/10,2:11 AM,10:44 AM,513,08:33:00
Life,Sleeping,2019/07/11,2:21 AM,11:27 AM,546,09:06:00
Life,Sleeping,2019/07/12,2:59 AM,11:22 AM,503,08:23:00
Life,Sleeping,2019/07/13,1:36 AM,11:02 AM,566,09:26:00
Life,Sleeping,2019/07/14,2:22 AM,10:30 AM,488,08:08:00
Life,Sleeping,2019/07/15,2:04 AM,9:54 AM,470,07:50:00
Life,Sleeping,2019/07/16,3:12 AM,10:19 AM,427,07:07:00
Life,Sleeping,2019/07/17,2:03 AM,10:06 AM,483,08:03:00
Life,Sleeping,2019/07/18,2:10 AM,10:31 AM,501,08:21:00
Life,Sleeping,2019/07/19,2:38 AM,10:46 AM,488,08:08:00
Life,Sleeping,2019/07/20,3:00 AM,10:12 AM,432,07:12:00
Life,Sleeping,2019/07/21,2:15 AM,10:00 AM,465,07:45:00
Life,Sleeping,2019/07/22,2:52 AM,11:27 AM,515,08:35:00
Life,Sleeping,2019/07/23,2:27 AM,10:06 AM,459,07:39:00
Life,Sleeping,2019/07/24,1:13 AM,10:37 AM,564,09:24:00
Life,Sleeping,2019/07/25,1:14 AM,9:57 AM,523,08:43:00
Life,Sleeping,2019/07/26,1:26 AM,10:05 AM,519,08:39:00
Life,Sleeping,2019/07/27,1:54 AM,7:27 AM,333,05:33:00
Life,Sleeping,2019/07/28,1:32 AM,9:11 AM,459,07:39:00
Life,Sleeping,2019/07/29,1:00 AM,9:40 AM,520,08:40:00
Life,Sleeping,2019/07/30,1:44 AM,8:43 AM,419,06:59:00
Life,Sleeping,2019/07/31,1:19 AM,9:30 AM,491,08:11:00
Life,Sleeping,2019/07/31,11:45 PM,11:59 PM,15,00:15:00
Projects,Blog,2019/07/02,10:27 PM,11:51 PM,84,01:24:00
Projects,Blog,2019/07/07,11:09 PM,11:59 PM,51,00:51:00
Projects,Blog,2019/07/08,12:00 AM,1:37 AM,97,01:37:00
Projects,Blog,2019/07/08,12:23 PM,4:45 PM,262,04:22:00
Projects,Blog,2019/07/08,10:18 PM,11:53 PM,95,01:35:00
Projects,Blog,2019/07/11,12:00 AM,1:36 AM,96,01:36:00
Projects,Blog,2019/07/11,11:59 PM,11:59 PM,1,00:01:00
Projects,Blog,2019/07/12,12:00 AM,1:42 AM,102,01:42:00
Projects,Blog,2019/07/12,1:24 PM,2:00 PM,36,00:36:00
Projects,Blog,2019/07/12,10:35 PM,11:10 PM,35,00:35:00
Projects,Blog,2019/07/13,12:15 PM,5:15 PM,300,05:00:00
Projects,Blog,2019/07/13,8:03 PM,10:07 PM,124,02:04:00
Projects,Blog,2019/07/14,11:39 AM,12:53 PM,74,01:14:00
Projects,Blog,2019/07/14,10:39 PM,11:59 PM,81,01:21:00
Projects,Blog,2019/07/15,12:00 AM,2:04 AM,124,02:04:00
Projects,Blog,2019/07/15,11:15 AM,2:21 PM,186,03:06:00
Projects,Blog,2019/07/15,6:22 PM,7:12 PM,50,00:50:00
Projects,Blog,2019/07/17,12:23 AM,1:35 AM,72,01:12:00
Projects,Blog,2019/07/17,9:55 PM,11:59 PM,125,02:05:00
Projects,Blog,2019/07/18,12:00 AM,12:05 AM,5,00:05:00
Projects,Blog,2019/07/18,1:25 AM,2:10 AM,45,00:45:00
Projects,Blog,2019/07/19,10:08 PM,11:15 PM,67,01:07:00
Projects,Blog,2019/07/19,11:58 PM,11:59 PM,2,00:02:00
Projects,Blog,2019/07/20,12:00 AM,1:21 AM,81,01:21:00
Projects,Blog,2019/07/20,10:12 AM,10:29 AM,17,00:17:00
Projects,Blog,2019/07/27,11:30 AM,2:14 PM,164,02:44:00
Life,Accounting,2019/07/11,2:52 PM,5:44 PM,172,02:52:00
Life,Accounting,2019/07/11,7:38 PM,9:08 PM,90,01:30:00
Life,Accounting,2019/07/22,7:46 PM,10:08 PM,142,02:22:00
Life,Accounting,2019/07/23,1:50 AM,2:11 AM,21,00:21:00
Life,Accounting,2019/07/26,10:42 PM,10:59 PM,17,00:17:00
Life,Accounting,2019/07/27,2:16 PM,3:46 PM,90,01:30:00
Life,Accounting,2019/07/27,6:57 PM,7:36 PM,39,00:39:00
Life,Accounting,2019/07/28,7:52 PM,8:43 PM,51,00:51:00
Life,Chores,2019/07/01,12:52 PM,2:11 PM,79,01:19:00
Life,Chores,2019/07/05,11:42 AM,1:11 PM,89,01:29:00
Life,Chores,2019/07/05,10:29 PM,10:50 PM,21,00:21:00
Life,Chores,2019/07/06,9:20 AM,10:24 AM,64,01:04:00
Life,Chores,2019/07/08,10:55 AM,11:46 AM,51,00:51:00
Life,Chores,2019/07/13,10:07 PM,10:21 PM,14,00:14:00
Life,Chores,2019/07/14,10:23 PM,10:39 PM,16,00:16:00
Life,Chores,2019/07/16,10:35 PM,10:57 PM,22,00:22:00
Life,Chores,2019/07/20,10:29 AM,10:44 AM,15,00:15:00
Life,Chores,2019/07/26,7:11 PM,8:20 PM,69,01:09:00
Life,Chores,2019/07/28,7:08 PM,7:52 PM,44,00:44:00
Life,Chores,2019/07/28,8:43 PM,9:10 PM,27,00:27:00
Life,Chores,2019/07/31,12:06 PM,1:50 PM,104,01:44:00
Life,Chores,2019/07/31,5:28 PM,5:49 PM,21,00:21:00
Life,Chores,2019/07/31,7:14 PM,9:42 PM,148,02:28:00
Media,Social,2019/07/02,12:30 AM,12:45 AM,15,00:15:00
Media,Social,2019/07/04,10:54 AM,11:19 AM,25,00:25:00
Media,Social,2019/07/05,12:07 AM,1:26 AM,79,01:19:00
Media,Social,2019/07/11,1:59 AM,2:21 AM,22,00:22:00
Media,Social,2019/07/12,11:10 PM,11:37 PM,27,00:27:00
Media,Social,2019/07/13,11:02 AM,11:48 AM,46,00:46:00
Media,Social,2019/07/31,10:33 PM,11:16 PM,43,00:43:00
Projects,Rustled Jimmies,2019/07/12,9:14 PM,10:35 PM,81,01:21:00
Media,Music,2019/07/01,3:47 PM,5:29 PM,102,01:42:00
Media,Music,2019/07/01,6:24 PM,10:57 PM,273,04:33:00
Media,Music,2019/07/03,2:11 AM,2:38 AM,27,00:27:00
Media,Music,2019/07/05,4:52 PM,6:26 PM,94,01:34:00
Media,Music,2019/07/06,12:22 AM,1:08 AM,46,00:46:00
Media,Music,2019/07/07,1:13 PM,5:02 PM,229,03:49:00
Media,Music,2019/07/10,2:03 AM,2:11 AM,8,00:08:00
Media,Music,2019/07/10,8:46 PM,10:00 PM,74,01:14:00
Media,Music,2019/07/11,12:00 AM,1:36 AM,96,01:36:00
Media,Music,2019/07/11,1:50 PM,2:46 PM,56,00:56:00
Media,Music,2019/07/11,4:04 PM,5:34 PM,90,01:30:00
Media,Music,2019/07/12,3:57 PM,7:32 PM,215,03:35:00
Media,Music,2019/07/15,7:38 PM,8:19 PM,41,00:41:00
Media,Music,2019/07/16,11:10 PM,11:59 PM,50,00:50:00
Media,Music,2019/07/17,12:00 AM,12:43 AM,43,00:43:00
Media,Music,2019/07/18,7:00 PM,10:13 PM,193,03:13:00
Media,Music,2019/07/19,6:08 PM,8:17 PM,129,02:09:00
Media,Music,2019/07/20,12:38 AM,1:21 AM,43,00:43:00
Media,Music,2019/07/20,1:05 PM,1:48 PM,43,00:43:00
Media,Music,2019/07/20,3:30 PM,4:00 PM,30,00:30:00
Media,Music,2019/07/22,7:46 PM,10:58 PM,192,03:12:00
Media,Music,2019/07/24,7:05 PM,8:00 PM,55,00:55:00
Media,Music,2019/07/28,1:31 PM,5:23 PM,232,03:52:00
Media,Music,2019/07/28,5:36 PM,7:08 PM,92,01:32:00
Media,Music,2019/07/30,2:10 PM,6:03 PM,233,03:53:00
Media,Music,2019/07/31,7:14 PM,9:42 PM,148,02:28:00
Media,Podcasts,2019/07/02,1:13 AM,2:05 AM,52,00:52:00
Media,Podcasts,2019/07/02,9:19 PM,9:38 PM,19,00:19:00
Media,Podcasts,2019/07/03,2:38 AM,2:52 AM,14,00:14:00
Media,Podcasts,2019/07/04,2:43 AM,3:00 AM,17,00:17:00
Media,Podcasts,2019/07/05,1:11 PM,4:52 PM,221,03:41:00
Media,Podcasts,2019/07/05,6:26 PM,10:12 PM,226,03:46:00
Media,Podcasts,2019/07/06,1:08 AM,1:52 AM,44,00:44:00
Media,Podcasts,2019/07/06,11:05 AM,1:18 PM,133,02:13:00
Media,Podcasts,2019/07/06,3:16 PM,5:54 PM,158,02:38:00
Media,Podcasts,2019/07/06,5:54 PM,8:10 PM,136,02:16:00
Media,Podcasts,2019/07/07,11:12 PM,11:59 PM,48,00:48:00
Media,Podcasts,2019/07/08,12:00 AM,2:00 AM,120,02:00:00
Media,Podcasts,2019/07/08,10:56 AM,11:46 AM,50,00:50:00
Media,Podcasts,2019/07/08,10:21 PM,11:53 PM,92,01:32:00
Media,Podcasts,2019/07/09,1:57 AM,2:21 AM,24,00:24:00
Media,Podcasts,2019/07/10,1:30 PM,8:46 PM,436,07:16:00
Media,Podcasts,2019/07/11,2:46 PM,3:57 PM,71,01:11:00
Media,Podcasts,2019/07/12,2:19 AM,2:59 AM,40,00:40:00
Media,Podcasts,2019/07/12,1:24 PM,2:00 PM,36,00:36:00
Media,Podcasts,2019/07/12,2:13 PM,3:57 PM,104,01:44:00
Media,Podcasts,2019/07/12,7:32 PM,10:35 PM,183,03:03:00
Media,Podcasts,2019/07/13,11:48 AM,5:15 PM,327,05:27:00
Media,Podcasts,2019/07/14,1:22 AM,2:22 AM,60,01:00:00
Media,Podcasts,2019/07/14,10:54 AM,4:59 PM,365,06:05:00
Media,Podcasts,2019/07/14,10:23 PM,11:59 PM,97,01:37:00
Media,Podcasts,2019/07/15,12:00 AM,2:04 AM,124,02:04:00
Media,Podcasts,2019/07/15,10:30 AM,2:21 PM,231,03:51:00
Media,Podcasts,2019/07/15,4:05 PM,4:29 PM,24,00:24:00
Media,Podcasts,2019/07/16,2:20 AM,3:12 AM,52,00:52:00
Media,Podcasts,2019/07/16,10:35 PM,10:57 PM,22,00:22:00
Media,Podcasts,2019/07/17,12:43 AM,1:35 AM,52,00:52:00
Media,Podcasts,2019/07/17,11:08 AM,11:56 AM,48,00:48:00
Media,Podcasts,2019/07/17,2:17 PM,4:07 PM,110,01:50:00
Media,Podcasts,2019/07/18,3:50 PM,7:00 PM,190,03:10:00
Media,Podcasts,2019/07/19,5:59 PM,6:08 PM,9,00:09:00
Media,Podcasts,2019/07/19,8:17 PM,10:08 PM,111,01:51:00
Media,Podcasts,2019/07/20,12:07 AM,12:38 AM,31,00:31:00
Media,Podcasts,2019/07/20,2:20 AM,3:00 AM,40,00:40:00
Media,Podcasts,2019/07/20,10:29 AM,1:05 PM,156,02:36:00
Media,Podcasts,2019/07/21,11:39 AM,12:30 PM,51,00:51:00
Media,Podcasts,2019/07/21,4:52 PM,5:14 PM,22,00:22:00
Media,Podcasts,2019/07/22,1:22 AM,2:52 AM,90,01:30:00
Media,Podcasts,2019/07/22,5:22 PM,7:46 PM,144,02:24:00
Media,Podcasts,2019/07/23,1:50 AM,2:27 AM,37,00:37:00
Media,Podcasts,2019/07/23,12:36 PM,1:00 PM,24,00:24:00
Media,Podcasts,2019/07/24,12:54 AM,1:13 AM,19,00:19:00
Media,Podcasts,2019/07/25,12:44 AM,1:14 AM,30,00:30:00
Media,Podcasts,2019/07/26,12:33 AM,1:26 AM,53,00:53:00
Media,Podcasts,2019/07/26,1:07 PM,6:47 PM,340,05:40:00
Media,Podcasts,2019/07/26,7:11 PM,8:20 PM,69,01:09:00
Media,Podcasts,2019/07/27,12:44 AM,1:54 AM,70,01:10:00
Media,Podcasts,2019/07/27,9:46 AM,10:11 AM,25,00:25:00
Media,Podcasts,2019/07/27,2:16 PM,4:42 PM,146,02:26:00
Media,Podcasts,2019/07/28,1:05 AM,1:32 AM,27,00:27:00
Media,Podcasts,2019/07/28,7:08 PM,7:52 PM,44,00:44:00
Media,Podcasts,2019/07/29,12:41 AM,1:00 AM,19,00:19:00
Media,Podcasts,2019/07/29,12:33 PM,12:34 PM,1,00:01:00
Media,Podcasts,2019/07/29,4:16 PM,8:24 PM,248,04:08:00
Media,Podcasts,2019/07/29,8:24 PM,10:07 PM,103,01:43:00
Media,Podcasts,2019/07/30,12:31 AM,1:44 AM,73,01:13:00
Media,Podcasts,2019/07/30,6:03 PM,6:58 PM,55,00:55:00
Media,Podcasts,2019/07/31,12:40 AM,1:19 AM,39,00:39:00
Media,Podcasts,2019/07/31,12:06 PM,1:20 PM,74,01:14:00
Media,Podcasts,2019/07/31,10:33 PM,11:45 PM,72,01:12:00
Work,Finance,2019/07/01,2:26 PM,4:39 PM,133,02:13:00
Work,Finance,2019/07/11,5:44 PM,7:38 PM,114,01:54:00
Life,Misc,2019/07/03,10:18 AM,10:40 AM,22,00:22:00
Life,Misc,2019/07/06,8:10 PM,8:13 PM,3,00:03:00
Life,Misc,2019/07/08,10:03 AM,10:55 AM,52,00:52:00
Life,Misc,2019/07/14,10:30 AM,10:54 AM,24,00:24:00
Life,Misc,2019/07/15,9:54 AM,10:30 AM,36,00:36:00
Life,Misc,2019/07/15,2:21 PM,4:05 PM,104,01:44:00
Life,Misc,2019/07/16,10:19 AM,11:42 AM,83,01:23:00
Life,Misc,2019/07/17,10:06 AM,11:08 AM,62,01:02:00
Life,Misc,2019/07/20,1:21 AM,2:20 AM,59,00:59:00
Life,Misc,2019/07/21,10:00 AM,11:39 AM,99,01:39:00
Life,Misc,2019/07/22,11:27 AM,1:32 PM,125,02:05:00
Life,Misc,2019/07/23,1:41 AM,1:50 AM,9,00:09:00
Life,Misc,2019/07/23,10:06 AM,10:29 AM,23,00:23:00
Life,Misc,2019/07/25,9:57 AM,11:04 AM,67,01:07:00
Life,Misc,2019/07/26,11:01 PM,11:07 PM,6,00:06:00
Life,Misc,2019/07/27,7:27 AM,9:46 AM,139,02:19:00
Life,Misc,2019/07/27,11:33 PM,11:59 PM,27,00:27:00
Life,Misc,2019/07/28,12:00 AM,1:05 AM,65,01:05:00
Life,Misc,2019/07/28,9:50 AM,10:39 AM,49,00:49:00
Life,Misc,2019/07/30,8:43 AM,9:55 AM,72,01:12:00
Life,Misc,2019/07/31,9:30 AM,10:23 AM,53,00:53:00
Projects,EDU,2019/07/07,1:04 AM,1:44 AM,40,00:40:00
Projects,EDU,2019/07/17,4:07 PM,9:05 PM,298,04:58:00
Media,Reading,2019/07/02,12:45 AM,1:13 AM,28,00:28:00
Media,Reading,2019/07/03,10:54 AM,11:27 AM,33,00:33:00
Media,Reading,2019/07/04,1:35 AM,2:43 AM,68,01:08:00
Media,Reading,2019/07/06,12:38 AM,1:08 AM,30,00:30:00
Media,Reading,2019/07/07,1:44 AM,2:29 AM,45,00:45:00
Media,Reading,2019/07/12,1:47 AM,2:19 AM,32,00:32:00
Media,Reading,2019/07/12,11:37 PM,11:46 PM,9,00:09:00
Media,Reading,2019/07/16,12:16 AM,12:24 AM,8,00:08:00
Media,Reading,2019/07/17,1:35 AM,2:03 AM,28,00:28:00
Media,Reading,2019/07/19,1:25 AM,2:38 AM,73,01:13:00
Media,Watching,2019/07/01,11:50 AM,12:52 PM,62,01:02:00
Media,Watching,2019/07/01,5:29 PM,6:24 PM,55,00:55:00
Media,Watching,2019/07/02,12:46 PM,3:17 PM,151,02:31:00
Media,Watching,2019/07/02,4:58 PM,6:58 PM,120,02:00:00
Media,Watching,2019/07/02,7:10 PM,8:54 PM,104,01:44:00
Media,Watching,2019/07/02,10:27 PM,11:59 PM,93,01:33:00
Media,Watching,2019/07/03,12:00 AM,2:11 AM,131,02:11:00
Media,Watching,2019/07/03,11:51 AM,12:18 PM,27,00:27:00
Media,Watching,2019/07/03,6:03 PM,11:59 PM,357,05:57:00
Media,Watching,2019/07/04,12:00 AM,1:18 AM,78,01:18:00
Media,Watching,2019/07/04,12:07 PM,11:59 PM,713,11:53:00
Media,Watching,2019/07/05,12:00 AM,12:07 AM,7,00:07:00
Media,Watching,2019/07/06,1:18 PM,3:16 PM,118,01:58:00
Media,Watching,2019/07/06,9:33 PM,11:59 PM,147,02:27:00
Media,Watching,2019/07/07,12:00 AM,1:04 AM,64,01:04:00
Media,Watching,2019/07/07,12:59 PM,1:13 PM,14,00:14:00
Media,Watching,2019/07/07,6:16 PM,10:42 PM,266,04:26:00
Media,Watching,2019/07/08,11:46 AM,3:25 PM,219,03:39:00
Media,Watching,2019/07/08,5:16 PM,10:18 PM,302,05:02:00
Media,Watching,2019/07/09,12:44 AM,1:57 AM,73,01:13:00
Media,Watching,2019/07/09,3:51 PM,11:59 PM,489,08:09:00
Media,Watching,2019/07/10,12:00 AM,12:23 AM,23,00:23:00
Media,Watching,2019/07/10,12:50 AM,2:03 AM,73,01:13:00
Media,Watching,2019/07/11,12:45 PM,1:47 PM,62,01:02:00
Media,Watching,2019/07/11,7:38 PM,11:59 PM,261,04:21:00
Media,Watching,2019/07/12,12:25 PM,1:24 PM,59,00:59:00
Media,Watching,2019/07/12,11:46 PM,11:59 PM,14,00:14:00
Media,Watching,2019/07/13,12:00 AM,1:36 AM,96,01:36:00
Media,Watching,2019/07/13,5:15 PM,6:30 PM,75,01:15:00
Media,Watching,2019/07/13,6:46 PM,8:03 PM,77,01:17:00
Media,Watching,2019/07/13,10:21 PM,11:34 PM,73,01:13:00
Media,Watching,2019/07/13,11:45 PM,11:59 PM,15,00:15:00
Media,Watching,2019/07/14,12:00 AM,1:22 AM,82,01:22:00
Media,Watching,2019/07/14,5:47 PM,6:25 PM,38,00:38:00
Media,Watching,2019/07/15,8:19 PM,11:59 PM,221,03:41:00
Media,Watching,2019/07/16,12:00 AM,12:16 AM,16,00:16:00
Media,Watching,2019/07/16,6:21 PM,10:35 PM,254,04:14:00
Media,Watching,2019/07/17,11:56 AM,1:59 PM,123,02:03:00
Media,Watching,2019/07/18,12:05 AM,12:37 AM,32,00:32:00
Media,Watching,2019/07/18,12:56 PM,2:08 PM,72,01:12:00
Media,Watching,2019/07/19,2:00 PM,5:59 PM,239,03:59:00
Media,Watching,2019/07/20,2:48 PM,3:30 PM,42,00:42:00
Media,Watching,2019/07/20,4:00 PM,11:59 PM,480,08:00:00
Media,Watching,2019/07/21,12:00 AM,2:15 AM,135,02:15:00
Media,Watching,2019/07/22,2:20 PM,5:22 PM,182,03:02:00
Media,Watching,2019/07/23,10:29 AM,10:46 AM,17,00:17:00
Media,Watching,2019/07/23,2:30 PM,8:50 PM,380,06:20:00
Media,Watching,2019/07/24,6:21 PM,7:05 PM,44,00:44:00
Media,Watching,2019/07/24,9:58 PM,11:59 PM,122,02:02:00
Media,Watching,2019/07/25,12:00 AM,12:30 AM,30,00:30:00
Media,Watching,2019/07/25,11:17 AM,11:55 AM,38,00:38:00
Media,Watching,2019/07/25,5:49 PM,7:58 PM,129,02:09:00
Media,Watching,2019/07/25,9:31 PM,11:59 PM,149,02:29:00
Media,Watching,2019/07/26,12:00 AM,12:33 AM,33,00:33:00
Media,Watching,2019/07/26,8:36 PM,10:42 PM,126,02:06:00
Media,Watching,2019/07/26,11:07 PM,11:59 PM,53,00:53:00
Media,Watching,2019/07/27,12:00 AM,12:44 AM,44,00:44:00
Media,Watching,2019/07/27,10:11 AM,2:16 PM,245,04:05:00
Media,Watching,2019/07/27,8:57 PM,11:33 PM,156,02:36:00
Media,Watching,2019/07/28,10:39 AM,1:03 PM,144,02:24:00
Media,Watching,2019/07/28,5:23 PM,5:36 PM,13,00:13:00
Media,Watching,2019/07/28,9:10 PM,10:54 PM,104,01:44:00
Media,Watching,2019/07/29,11:32 AM,11:59 AM,27,00:27:00
Media,Watching,2019/07/29,12:34 PM,4:16 PM,222,03:42:00
Media,Watching,2019/07/30,9:06 PM,10:33 PM,87,01:27:00
Media,Watching,2019/07/30,11:00 PM,11:59 PM,60,01:00:00
Media,Watching,2019/07/31,12:00 AM,12:40 AM,40,00:40:00
Media,Watching,2019/07/31,10:23 AM,12:06 PM,103,01:43:00
Media,Watching,2019/07/31,1:20 PM,3:57 PM,157,02:37:00
Media,Watching,2019/07/31,6:15 PM,7:14 PM,59,00:59:00
Media,Watching,2019/07/31,9:54 PM,10:07 PM,13,00:13:00
Work,Client,2019/07/01,2:11 PM,2:26 PM,15,00:15:00
Work,Client,2019/07/01,4:39 PM,11:24 PM,405,06:45:00
Work,Client,2019/07/02,7:10 PM,10:27 PM,197,03:17:00
Work,Client,2019/07/05,1:11 PM,9:23 PM,492,08:12:00
Work,Client,2019/07/06,11:04 AM,8:10 PM,546,09:06:00
Work,Client,2019/07/07,1:13 PM,5:02 PM,229,03:49:00
Work,Client,2019/07/10,1:05 PM,8:02 PM,417,06:57:00
Work,Client,2019/07/11,1:47 PM,2:52 PM,65,01:05:00
Work,Client,2019/07/12,2:00 PM,9:14 PM,434,07:14:00
Work,Client,2019/07/14,12:53 PM,5:41 PM,288,04:48:00
Work,Client,2019/07/14,6:26 PM,7:26 PM,60,01:00:00
Work,Client,2019/07/15,5:46 PM,6:22 PM,36,00:36:00
Work,Client,2019/07/17,2:58 PM,9:29 PM,391,06:31:00
Work,Client,2019/07/18,2:34 PM,10:13 PM,459,07:39:00
Work,Client,2019/07/19,2:00 PM,10:08 PM,488,08:08:00
Work,Client,2019/07/20,10:44 AM,2:16 PM,212,03:32:00
Work,Client,2019/07/20,3:30 PM,5:20 PM,110,01:50:00
Work,Client,2019/07/21,11:00 AM,4:50 PM,350,05:50:00
Work,Client,2019/07/24,12:30 PM,6:21 PM,351,05:51:00
Work,Client,2019/07/24,7:05 PM,8:45 PM,100,01:40:00
Work,Client,2019/07/25,11:55 AM,5:49 PM,354,05:54:00
Work,Client,2019/07/26,11:06 AM,7:11 PM,485,08:05:00
Work,Client,2019/07/28,11:00 AM,7:08 PM,488,08:08:00
Work,Client,2019/07/29,1:00 PM,8:24 PM,444,07:24:00
Work,Client,2019/07/30,2:10 PM,6:58 PM,288,04:48:00
Work,Client,2019/07/31,1:20 PM,5:28 PM,248,04:08:00
Projects,OSS,2019/07/10,8:02 PM,11:23 PM,201,03:21:00
Work,Research,2019/07/14,7:50 PM,9:15 PM,85,01:25:00
Work,Research,2019/07/16,12:24 AM,1:50 AM,86,01:26:00
Work,Research,2019/07/16,11:04 PM,11:59 PM,56,00:56:00
Work,Research,2019/07/17,12:00 AM,12:23 AM,23,00:23:00
Work,Writing,2019/07/16,1:50 AM,2:20 AM,30,00:30:00
